state,record_month,record_year,daily_time,temp_2m_avg,relative_humidity_2m_avg,rain_sum,snowfall_sum
MA,April,2018,2018-04-15 12:00:00,42.683334,68.333336,5.231,2.95
MA,April,2019,2019-04-15 12:00:00,47.663334,71.333336,5.505,0.38599998
MA,April,2020,2020-04-15 12:00:00,43.05,67.933334,5.137,4.0230002
MA,August,2017,2017-08-16 00:00:00,69.896774,71.064514,2.0089998,0.0
MA,August,2018,2018-08-16 00:00:00,73.74838,80.58064,5.065,0.0
MA,August,2019,2019-08-16 00:00:00,71.62258,68.48387,2.852,0.0
MA,August,2020,2020-08-16 00:00:00,73.41612,67.29032,3.271,0.0
MA,December,2017,2017-12-16 00:00:00,26.667742,70.22581,1.304,8.736
MA,December,2018,2018-12-16 00:00:00,32.880646,68.51613,3.414,1.627
MA,December,2019,2019-12-16 00:00:00,31.59355,76.0,4.12,19.291
MA,December,2020,2020-12-16 00:00:00,33.45806,73.96774,3.7649999,18.380999
MA,February,2017,2017-02-14 12:00:00,33.32143,68.25,0.46199998,16.149
MA,February,2018,2018-02-14 12:00:00,36.0,70.96429,3.172,8.3220005
MA,February,2019,2019-02-14 12:00:00,28.953571,63.892857,2.035,10.749001
MA,February,2020,2020-02-15 00:00:00,32.64483,67.48276,2.417,3.501
MA,January,2017,2017-01-16 00:00:00,32.267742,71.258064,2.549,7.219
MA,January,2018,2018-01-16 00:00:00,25.56129,66.96774,2.394,11.052
MA,January,2019,2019-01-16 00:00:00,26.651613,61.51613,3.654,6.5340004
MA,January,2020,2020-01-16 00:00:00,33.0,67.064514,1.165,2.894
MA,July,2017,2017-07-16 00:00:00,70.6129,73.58064,4.422,0.0
MA,July,2018,2018-07-16 00:00:00,73.5871,74.6129,4.664,0.0
MA,July,2019,2019-07-16 00:00:00,75.30645,70.29032,3.9970002,0.0
MA,July,2020,2020-07-16 00:00:00,74.86129,73.83871,3.4259999,0.0
MA,June,2017,2017-06-15 12:00:00,66.64333,74.0,5.284,0.0
MA,June,2018,2018-06-15 12:00:00,65.833336,71.96667,3.626,0.0
MA,June,2019,2019-06-15 12:00:00,65.84,75.433334,6.2320004,0.0
MA,June,2020,2020-06-15 12:00:00,69.54,64.0,2.9450002,0.0
MA,March,2017,2017-03-16 00:00:00,31.225807,59.774193,1.9610001,17.472
MA,March,2018,2018-03-16 00:00:00,33.22903,71.548386,2.213,26.044
MA,March,2019,2019-03-16 00:00:00,34.012905,65.16129,1.791,9.867
MA,March,2020,2020-03-16 00:00:00,40.16774,64.354836,3.387,4.822
MA,May,2017,2017-05-16 00:00:00,54.732258,77.16129,4.6,0.0
MA,May,2018,2018-05-16 00:00:00,60.37742,74.29032,2.413,0.0
MA,May,2019,2019-05-16 00:00:00,54.674194,76.70968,3.919,0.0
MA,May,2020,2020-05-16 00:00:00,56.0,64.22581,1.974,0.083
MA,November,2017,2017-11-15 12:00:00,41.293335,70.5,1.6620001,0.0
MA,November,2018,2018-11-15 12:00:00,38.486668,75.36667,7.151,7.606
MA,November,2019,2019-11-15 12:00:00,37.563335,69.933334,3.13,0.469
MA,November,2020,2020-11-15 12:00:00,46.20333,73.6,4.606,0.028
MA,October,2017,2017-10-16 00:00:00,59.56774,73.741936,6.5480003,0.0
MA,October,2018,2018-10-16 00:00:00,51.06129,78.58064,3.994,0.0
MA,October,2019,2019-10-16 00:00:00,53.919353,78.32258,7.238,0.0
MA,October,2020,2020-10-16 00:00:00,53.080647,77.19355,5.304,3.142
MA,September,2017,2017-09-15 12:00:00,66.136665,76.433334,4.362,0.0
MA,September,2018,2018-09-15 12:00:00,65.87333,80.1,8.689,0.0
MA,September,2019,2019-09-15 12:00:00,64.33666,70.5,0.91,0.0
MA,September,2020,2020-09-15 12:00:00,64.596664,69.8,1.7720001,0.0
MD,April,2017,2017-04-15 12:00:00,60.316666,69.36667,3.832,0.0
MD,April,2018,2018-04-15 12:00:00,51.016666,62.366665,3.868,0.055
MD,April,2019,2019-04-15 12:00:00,57.636665,69.13333,4.883,0.0
MD,April,2020,2020-04-15 12:00:00,51.706665,67.1,6.278,0.0
MD,August,2017,2017-08-16 00:00:00,73.074196,79.03226,7.785,0.0
MD,August,2018,2018-08-16 00:00:00,76.27419,83.741936,7.678,0.0
MD,August,2019,2019-08-16 00:00:00,75.92903,75.58064,2.685,0.0
MD,August,2020,2020-08-16 00:00:00,75.52581,84.09677,15.907001,0.0
MD,December,2017,2017-12-16 00:00:00,35.93871,63.935482,0.764,3.832
MD,December,2018,2018-12-16 00:00:00,39.748386,76.48387,6.658,0.0
MD,December,2019,2019-12-16 00:00:00,39.235485,77.645164,4.512,1.213
MD,December,2020,2020-12-16 00:00:00,38.62258,71.77419,6.133,2.563
MD,February,2017,2017-02-14 12:00:00,44.707146,61.285713,1.674,0.8
MD,February,2018,2018-02-14 12:00:00,42.87857,74.35714,5.081,2.205
MD,February,2019,2019-02-14 12:00:00,37.792854,67.60714,3.072,5.679
MD,February,2020,2020-02-15 00:00:00,40.986206,68.13793,4.6480002,0.028
MD,January,2017,2017-01-16 00:00:00,38.85484,71.16129,2.764,2.784
MD,January,2018,2018-01-16 00:00:00,32.609676,61.35484,2.2220001,3.032
MD,January,2019,2019-01-16 00:00:00,33.835484,67.129036,2.826,6.477
MD,January,2020,2020-01-16 00:00:00,39.82903,70.354836,2.4850001,1.819
MD,July,2017,2017-07-16 00:00:00,77.951614,73.645164,8.643,0.0
MD,July,2018,2018-07-16 00:00:00,75.951614,77.51613,13.826,0.0
MD,July,2019,2019-07-16 00:00:00,78.53871,74.451614,8.544,0.0
MD,July,2020,2020-07-16 00:00:00,80.093544,73.51613,9.066999,0.0
MD,June,2017,2017-06-15 12:00:00,74.293335,65.2,3.044,0.0
MD,June,2018,2018-06-15 12:00:00,71.89333,79.566666,7.5290003,0.0
MD,June,2019,2019-06-15 12:00:00,73.42333,68.0,6.012,0.0
MD,June,2020,2020-06-15 12:00:00,73.433334,69.3,5.8,0.0
MD,March,2017,2017-03-16 00:00:00,43.33226,60.741936,3.225,4.658
MD,March,2018,2018-03-16 00:00:00,39.21613,63.870968,1.472,10.417
MD,March,2019,2019-03-16 00:00:00,42.380646,63.870968,4.759,3.252
MD,March,2020,2020-03-16 00:00:00,49.390324,69.48387,3.553,0.028
MD,May,2017,2017-05-16 00:00:00,62.532257,72.16129,4.9189997,0.0
MD,May,2018,2018-05-16 00:00:00,68.74516,77.6129,11.843,0.0
MD,May,2019,2019-05-16 00:00:00,66.906456,76.645164,5.8459997,0.0
MD,May,2020,2020-05-16 00:00:00,60.441933,69.16129,4.255,0.0
MD,November,2017,2017-11-15 12:00:00,46.813335,71.03333,2.084,0.0
MD,November,2018,2018-11-15 12:00:00,43.94,72.73333,7.809,2.783
MD,November,2019,2019-11-15 12:00:00,43.32333,66.13333,1.914,0.0
MD,November,2020,2020-11-15 12:00:00,51.543335,72.433334,7.461,0.0
MD,October,2017,2017-10-16 00:00:00,61.935482,73.935486,4.092,0.0
MD,October,2018,2018-10-16 00:00:00,59.13871,76.09677,4.829,0.0
MD,October,2019,2019-10-16 00:00:00,61.287098,72.58064,5.617,0.0
MD,October,2020,2020-10-16 00:00:00,58.867744,80.064514,7.183,0.0
MD,September,2017,2017-09-15 12:00:00,68.956665,74.566666,2.167,0.0
MD,September,2018,2018-09-15 12:00:00,71.76,88.73333,12.833,0.0
MD,September,2019,2019-09-15 12:00:00,72.82667,70.333336,1.791,0.0
MD,September,2020,2020-09-15 12:00:00,67.63333,77.566666,7.101,0.0
ME,April,2017,2017-04-15 12:00:00,41.27333,77.0,3.272,9.316
ME,April,2018,2018-04-15 12:00:00,36.173332,70.333336,5.021,4.962
ME,April,2019,2019-04-15 12:00:00,37.673332,71.8,5.299,8.242001
ME,April,2020,2020-04-15 12:00:00,37.260002,62.7,3.514,17.886
ME,August,2017,2017-08-16 00:00:00,65.77742,68.67742,2.004,0.0
ME,August,2018,2018-08-16 00:00:00,69.46774,77.83871,2.734,0.0
ME,August,2019,2019-08-16 00:00:00,66.83548,70.19355,4.032,0.0
ME,August,2020,2020-08-16 00:00:00,67.54516,67.645164,1.984,0.0
ME,December,2017,2017-12-16 00:00:00,16.367743,70.451614,1.576,14.3880005
ME,December,2018,2018-12-16 00:00:00,19.709677,76.6129,2.9380002,9.565
ME,December,2019,2019-12-16 00:00:00,23.53871,70.6129,2.7549999,13.559999
ME,December,2020,2020-12-16 00:00:00,27.158066,76.935486,4.094,15.625
ME,February,2017,2017-02-14 12:00:00,21.560715,71.57143,1.0,17.665
ME,February,2018,2018-02-14 12:00:00,24.171429,73.96429,0.725,14.936
ME,February,2019,2019-02-14 12:00:00,17.010714,68.60714,0.347,21.965
ME,February,2020,2020-02-15 00:00:00,21.265518,72.06896,0.327,16.617
ME,January,2017,2017-01-16 00:00:00,21.267742,75.258064,1.772,14.772
ME,January,2018,2018-01-16 00:00:00,15.064516,71.6129,2.687,11.602
ME,January,2019,2019-01-16 00:00:00,14.012903,70.96774,1.339,30.952
ME,January,2020,2020-01-16 00:00:00,21.232258,75.96774,1.391,10.803
ME,July,2017,2017-07-16 00:00:00,66.91936,70.6129,2.859,0.0
ME,July,2018,2018-07-16 00:00:00,71.1258,69.51613,3.115,0.0
ME,July,2019,2019-07-16 00:00:00,72.41612,61.612904,1.82,0.0
ME,July,2020,2020-07-16 00:00:00,70.31613,75.77419,3.76,0.0
ME,June,2017,2017-06-15 12:00:00,62.25,73.2,3.772,0.0
ME,June,2018,2018-06-15 12:00:00,61.966667,64.9,4.263,0.0
ME,June,2019,2019-06-15 12:00:00,61.033333,70.7,4.579,0.0
ME,June,2020,2020-06-15 12:00:00,65.50667,62.833332,2.671,0.0
ME,March,2017,2017-03-16 00:00:00,22.42258,66.258064,0.98399997,17.473
ME,March,2018,2018-03-16 00:00:00,28.874193,71.064514,0.56299996,21.772
ME,March,2019,2019-03-16 00:00:00,25.929031,68.354836,1.0320001,12.431
ME,March,2020,2020-03-16 00:00:00,29.332258,69.83871,1.2179999,12.29
ME,May,2017,2017-05-16 00:00:00,51.019356,76.6129,6.2679996,0.0
ME,May,2018,2018-05-16 00:00:00,55.606453,63.29032,1.6899999,0.0
ME,May,2019,2019-05-16 00:00:00,48.12581,73.32258,4.539,0.165
ME,May,2020,2020-05-16 00:00:00,52.29355,60.225807,2.304,2.48
ME,November,2017,2017-11-15 12:00:00,33.35,69.6,2.279,1.103
ME,November,2018,2018-11-15 12:00:00,28.609999,78.933334,3.5279999,26.456
ME,November,2019,2019-11-15 12:00:00,30.109999,73.8,1.558,18.105
ME,November,2020,2020-11-15 12:00:00,37.969997,75.166664,4.198,4.631
ME,October,2017,2017-10-16 00:00:00,54.19355,75.48387,8.073,0.0
ME,October,2018,2018-10-16 00:00:00,42.72258,76.16129,3.868,3.94
ME,October,2019,2019-10-16 00:00:00,47.787098,79.741936,6.705,0.276
ME,October,2020,2020-10-16 00:00:00,45.454838,77.83871,5.184,0.221
ME,September,2017,2017-09-15 12:00:00,63.163334,73.53333,2.823,0.0
ME,September,2018,2018-09-15 12:00:00,60.696667,74.3,1.56,0.0
ME,September,2019,2019-09-15 12:00:00,57.393333,77.63333,4.075,0.0
ME,September,2020,2020-09-15 12:00:00,59.236668,71.53333,1.651,0.0
MH,April,2017,2017-04-15 12:00:00,81.246666,82.433334,10.254,0.0
MH,April,2018,2018-04-15 12:00:00,81.25667,81.73333,15.01,0.0
MH,April,2019,2019-04-15 12:00:00,81.71,81.2,7.368,0.0
MH,April,2020,2020-04-15 12:00:00,81.18667,84.4,24.734,0.0
MH,August,2017,2017-08-16 00:00:00,81.52581,80.77419,11.33,0.0
MH,August,2018,2018-08-16 00:00:00,81.758064,79.58064,8.727,0.0
MH,August,2019,2019-08-16 00:00:00,81.590324,81.83871,13.008,0.0
MH,August,2020,2020-08-16 00:00:00,81.64839,80.58064,10.759,0.0
MH,December,2017,2017-12-16 00:00:00,81.55484,80.548386,20.895,0.0
MH,December,2018,2018-12-16 00:00:00,81.56774,83.19355,17.859,0.0
MH,December,2019,2019-12-16 00:00:00,81.78065,82.83871,14.977,0.0
MH,December,2020,2020-12-16 00:00:00,80.645164,84.0,23.018,0.0
MH,February,2017,2017-02-14 12:00:00,81.10714,82.03571,8.203,0.0
MH,February,2018,2018-02-14 12:00:00,81.200005,79.35714,7.841,0.0
MH,February,2019,2019-02-14 12:00:00,81.38928,77.78571,5.914,0.0
MH,February,2020,2020-02-15 00:00:00,82.40345,78.68965,15.756,0.0
MH,January,2017,2017-01-16 00:00:00,81.22581,81.90323,17.213,0.0
MH,January,2018,2018-01-16 00:00:00,80.91612,82.32258,12.567,0.0
MH,January,2019,2019-01-16 00:00:00,81.91936,80.29032,11.421,0.0
MH,January,2020,2020-01-16 00:00:00,82.32258,81.258064,16.133,0.0
MH,July,2017,2017-07-16 00:00:00,81.32258,82.83871,17.977,0.0
MH,July,2018,2018-07-16 00:00:00,81.18064,82.258064,18.182,0.0
MH,July,2019,2019-07-16 00:00:00,81.79355,80.741936,10.081,0.0
MH,July,2020,2020-07-16 00:00:00,81.241936,81.645164,14.267,0.0
MH,June,2017,2017-06-15 12:00:00,81.35667,82.4,11.299,0.0
MH,June,2018,2018-06-15 12:00:00,81.15666,81.3,17.721,0.0
MH,June,2019,2019-06-15 12:00:00,81.746666,83.166664,11.936,0.0
MH,June,2020,2020-06-15 12:00:00,81.28667,82.566666,11.894,0.0
MH,March,2017,2017-03-16 00:00:00,81.45484,81.03226,19.157,0.0
MH,March,2018,2018-03-16 00:00:00,80.42903,83.19355,12.902,0.0
MH,March,2019,2019-03-16 00:00:00,80.91936,82.22581,14.391,0.0
MH,March,2020,2020-03-16 00:00:00,81.80322,79.77419,9.2,0.0
MH,May,2017,2017-05-16 00:00:00,81.935486,82.03226,7.008,0.0
MH,May,2018,2018-05-16 00:00:00,81.42903,82.129036,16.117,0.0
MH,May,2019,2019-05-16 00:00:00,81.3871,83.16129,12.094,0.0
MH,May,2020,2020-05-16 00:00:00,81.58388,83.645164,20.972,0.0
MH,November,2017,2017-11-15 12:00:00,81.793335,81.0,12.587,0.0
MH,November,2018,2018-11-15 12:00:00,82.07667,81.46667,13.137,0.0
MH,November,2019,2019-11-15 12:00:00,81.72,82.166664,17.186,0.0
MH,November,2020,2020-11-15 12:00:00,81.63667,79.73333,11.555,0.0
MH,October,2017,2017-10-16 00:00:00,82.077415,79.32258,10.0529995,0.0
MH,October,2018,2018-10-16 00:00:00,81.82581,80.70968,12.074,0.0
MH,October,2019,2019-10-16 00:00:00,81.94839,79.67742,11.588,0.0
MH,October,2020,2020-10-16 00:00:00,81.17419,81.32258,19.022,0.0
MH,September,2017,2017-09-15 12:00:00,81.666664,80.9,13.518001,0.0
MH,September,2018,2018-09-15 12:00:00,81.49333,80.53333,11.898,0.0
MH,September,2019,2019-09-15 12:00:00,82.32667,78.63333,7.745,0.0
MH,September,2020,2020-09-15 12:00:00,81.9,79.0,11.901,0.0
MI,April,2017,2017-04-15 12:00:00,46.469997,70.4,6.907,1.791
MI,April,2018,2018-04-15 12:00:00,33.083332,67.2,2.2610002,14.276
MI,April,2019,2019-04-15 12:00:00,41.17667,70.333336,2.45,6.9440002
MI,April,2020,2020-04-15 12:00:00,39.306664,65.96667,2.635,1.682
MI,August,2017,2017-08-16 00:00:00,64.325806,74.258064,3.836,0.0
MI,August,2018,2018-08-16 00:00:00,69.63548,75.16129,6.261,0.0
MI,August,2019,2019-08-16 00:00:00,66.29355,67.645164,2.226,0.0
MI,August,2020,2020-08-16 00:00:00,68.85807,69.258064,2.4199998,0.0
MI,December,2017,2017-12-16 00:00:00,20.12258,78.41936,0.655,15.569
MI,December,2018,2018-12-16 00:00:00,28.36129,81.645164,1.275,10.171
MI,December,2019,2019-12-16 00:00:00,27.680645,84.258064,1.839,11.96
MI,December,2020,2020-12-16 00:00:00,27.680645,80.258064,0.193,13.835
MI,February,2017,2017-02-14 12:00:00,28.467855,78.07143,1.9649999,7.7980003
MI,February,2018,2018-02-14 12:00:00,22.771427,75.71429,1.052,8.6
MI,February,2019,2019-02-14 12:00:00,20.064285,80.42857,1.3740001,15.571
MI,February,2020,2020-02-15 00:00:00,22.168966,77.24138,0.008,11.3550005
MI,January,2017,2017-01-16 00:00:00,23.53871,84.41936,1.453,16.205
MI,January,2018,2018-01-16 00:00:00,20.787098,78.6129,1.02,7.881
MI,January,2019,2019-01-16 00:00:00,15.306452,79.258064,0.504,17.415
MI,January,2020,2020-01-16 00:00:00,25.796774,83.3871,0.555,17.086
MI,July,2017,2017-07-16 00:00:00,68.0129,72.58064,2.355,0.0
MI,July,2018,2018-07-16 00:00:00,70.35807,68.064514,3.064,0.0
MI,July,2019,2019-07-16 00:00:00,70.129036,70.67742,2.315,0.0
MI,July,2020,2020-07-16 00:00:00,72.590324,68.129036,2.219,0.0
MI,June,2017,2017-06-15 12:00:00,64.66334,71.96667,4.245,0.0
MI,June,2018,2018-06-15 12:00:00,65.42667,68.63333,2.264,0.0
MI,June,2019,2019-06-15 12:00:00,61.47333,71.76667,3.229,0.0
MI,June,2020,2020-06-15 12:00:00,66.14333,63.666668,2.6829998,0.0
MI,March,2017,2017-03-16 00:00:00,29.541935,67.935486,1.673,8.93
MI,March,2018,2018-03-16 00:00:00,28.412903,66.0,0.38300002,8.379
MI,March,2019,2019-03-16 00:00:00,26.277418,71.41936,0.88600004,9.481
MI,March,2020,2020-03-16 00:00:00,33.81613,74.09677,2.96,4.08
MI,May,2017,2017-05-16 00:00:00,52.20968,67.741936,3.056,0.0
MI,May,2018,2018-05-16 00:00:00,60.141937,67.0,4.602,0.0
MI,May,2019,2019-05-16 00:00:00,51.300003,72.741936,4.991,0.0
MI,May,2020,2020-05-16 00:00:00,51.696774,67.129036,5.56,2.232
MI,November,2017,2017-11-15 12:00:00,33.98,76.13333,1.746,4.493
MI,November,2018,2018-11-15 12:00:00,29.793333,75.5,1.8149999,5.2650003
MI,November,2019,2019-11-15 12:00:00,29.446667,80.7,2.174,7.4969997
MI,November,2020,2020-11-15 12:00:00,40.533333,75.6,1.781,6.283
MI,October,2017,2017-10-16 00:00:00,51.512905,78.03226,7.724,1.406
MI,October,2018,2018-10-16 00:00:00,45.303226,79.48387,5.083,0.772
MI,October,2019,2019-10-16 00:00:00,46.103226,79.29032,6.066,5.787
MI,October,2020,2020-10-16 00:00:00,43.25484,76.58064,3.81,0.93700004
MI,September,2017,2017-09-15 12:00:00,62.656666,72.2,2.125,0.0
MI,September,2018,2018-09-15 12:00:00,61.666668,77.5,3.198,0.0
MI,September,2019,2019-09-15 12:00:00,61.883335,79.26667,5.19,0.0
MI,September,2020,2020-09-15 12:00:00,57.67667,74.2,3.119,0.0
MN,April,2017,2017-04-15 12:00:00,43.806664,65.7,2.023,2.481
MN,April,2018,2018-04-15 12:00:00,33.216667,62.9,0.476,6.0090003
MN,April,2019,2019-04-15 12:00:00,40.356667,67.36667,1.704,9.096
MN,April,2020,2020-04-15 12:00:00,38.7,57.266666,1.544,0.248
MN,August,2017,2017-08-16 00:00:00,64.49677,75.258064,6.138,0.0
MN,August,2018,2018-08-16 00:00:00,68.67097,72.870964,1.795,0.0
MN,August,2019,2019-08-16 00:00:00,65.88387,70.451614,2.902,0.0
MN,August,2020,2020-08-16 00:00:00,68.86774,71.870964,3.415,0.0
MN,December,2017,2017-12-16 00:00:00,12.4,73.870964,0.354,6.999
MN,December,2018,2018-12-16 00:00:00,21.232258,75.29032,0.0,9.7
MN,December,2019,2019-12-16 00:00:00,17.012903,82.129036,0.024000002,18.824
MN,December,2020,2020-12-16 00:00:00,21.267742,74.32258,0.0,6.284
MN,February,2017,2017-02-14 12:00:00,23.12143,71.71429,0.587,3.9129999
MN,February,2018,2018-02-14 12:00:00,9.107142,71.14286,0.008,8.158
MN,February,2019,2019-02-14 12:00:00,7.5642858,75.71429,0.016,10.639
MN,February,2020,2020-02-15 00:00:00,15.724138,73.965515,0.0,0.79999995
MN,January,2017,2017-01-16 00:00:00,14.03871,79.90323,0.063,8.075
MN,January,2018,2018-01-16 00:00:00,10.622581,76.09677,0.016,2.5089998
MN,January,2019,2019-01-16 00:00:00,5.4774194,75.83871,0.032,5.2929997
MN,January,2020,2020-01-16 00:00:00,14.422581,79.77419,0.012,8.076
MN,July,2017,2017-07-16 00:00:00,70.41936,67.80645,1.1159999,0.0
MN,July,2018,2018-07-16 00:00:00,69.89033,72.80645,2.872,0.0
MN,July,2019,2019-07-16 00:00:00,71.241936,67.645164,2.724,0.0
MN,July,2020,2020-07-16 00:00:00,71.74516,69.58064,4.312,0.0
MN,June,2017,2017-06-15 12:00:00,65.066666,62.533333,2.956,0.0
MN,June,2018,2018-06-15 12:00:00,67.18,71.23333,4.9309998,0.0
MN,June,2019,2019-06-15 12:00:00,64.53667,67.46667,3.422,0.0
MN,June,2020,2020-06-15 12:00:00,69.22667,59.533333,2.3109999,0.0
MN,March,2017,2017-03-16 00:00:00,29.048388,56.580647,0.30699998,1.1570001
MN,March,2018,2018-03-16 00:00:00,26.21613,72.41936,0.079,10.612
MN,March,2019,2019-03-16 00:00:00,23.306452,75.354836,0.744,4.604
MN,March,2020,2020-03-16 00:00:00,29.82258,74.22581,0.146,2.977
MN,May,2017,2017-05-16 00:00:00,52.84839,64.90323,2.399,2.866
MN,May,2018,2018-05-16 00:00:00,60.951614,60.451614,1.596,0.0
MN,May,2019,2019-05-16 00:00:00,50.064518,67.90323,3.347,1.213
MN,May,2020,2020-05-16 00:00:00,52.961292,59.0,0.791,2.26
MN,November,2017,2017-11-15 12:00:00,27.456667,72.666664,0.273,2.591
MN,November,2018,2018-11-15 12:00:00,23.043333,73.2,0.24,4.409
MN,November,2019,2019-11-15 12:00:00,26.53,70.6,0.25300002,8.847
MN,November,2020,2020-11-15 12:00:00,34.09667,66.9,0.78,1.984
MN,October,2017,2017-10-16 00:00:00,46.66129,70.3871,2.917,3.059
MN,October,2018,2018-10-16 00:00:00,39.987095,76.870964,3.5839999,1.928
MN,October,2019,2019-10-16 00:00:00,41.84516,72.645164,4.43,2.067
MN,October,2020,2020-10-16 00:00:00,38.174194,69.90323,0.66899997,8.021
MN,September,2017,2017-09-15 12:00:00,61.086666,75.1,2.976,0.0
MN,September,2018,2018-09-15 12:00:00,58.563335,76.73333,3.619,0.028
MN,September,2019,2019-09-15 12:00:00,60.813335,77.36667,6.087,0.0
MN,September,2020,2020-09-15 12:00:00,56.94,69.26667,0.913,0.0
MO,April,2017,2017-04-15 12:00:00,59.32,73.1,10.401,0.0
MO,April,2018,2018-04-15 12:00:00,48.456665,65.0,2.94,0.882
MO,April,2019,2019-04-15 12:00:00,57.010002,69.666664,3.93,1.626
MO,April,2020,2020-04-15 12:00:00,53.103333,68.7,6.064,0.0
MO,August,2017,2017-08-16 00:00:00,72.232254,77.064514,4.054,0.0
MO,August,2018,2018-08-16 00:00:00,77.33226,71.064514,3.525,0.0
MO,August,2019,2019-08-16 00:00:00,76.14839,76.870964,4.954,0.0
MO,August,2020,2020-08-16 00:00:00,74.28065,74.96774,2.489,0.0
MO,December,2017,2017-12-16 00:00:00,35.5,59.612904,0.911,2.728
MO,December,2018,2018-12-16 00:00:00,37.758064,73.70968,3.992,0.854
MO,December,2019,2019-12-16 00:00:00,39.619354,72.58064,1.119,5.7599998
MO,December,2020,2020-12-16 00:00:00,37.396774,70.32258,1.413,0.911
MO,February,2017,2017-02-14 12:00:00,46.75,65.78571,0.769,0.0
MO,February,2018,2018-02-14 12:00:00,38.04643,69.03571,4.8,1.708
MO,February,2019,2019-02-14 12:00:00,35.778572,72.07143,3.46,6.394
MO,February,2020,2020-02-15 00:00:00,36.36207,70.344826,3.009,5.347
MO,January,2017,2017-01-16 00:00:00,37.135483,72.80645,2.587,1.24
MO,January,2018,2018-01-16 00:00:00,30.619356,59.64516,1.476,1.158
MO,January,2019,2019-01-16 00:00:00,32.393547,71.16129,1.644,9.205
MO,January,2020,2020-01-16 00:00:00,35.71613,76.09677,6.005,5.815
MO,July,2017,2017-07-16 00:00:00,78.909676,69.548386,2.5640001,0.0
MO,July,2018,2018-07-16 00:00:00,79.35807,65.48387,1.322,0.0
MO,July,2019,2019-07-16 00:00:00,77.603226,73.3871,2.386,0.0
MO,July,2020,2020-07-16 00:00:00,79.15806,76.0,6.027,0.0
MO,June,2017,2017-06-15 12:00:00,73.74333,69.36667,2.851,0.0
MO,June,2018,2018-06-15 12:00:00,77.64666,69.96667,5.638,0.0
MO,June,2019,2019-06-15 12:00:00,71.439995,79.03333,5.995,0.0
MO,June,2020,2020-06-15 12:00:00,74.956665,70.13333,3.015,0.0
MO,March,2017,2017-03-16 00:00:00,49.274193,64.258064,4.0889997,1.213
MO,March,2018,2018-03-16 00:00:00,43.974194,72.29032,6.378,0.249
MO,March,2019,2019-03-16 00:00:00,41.370968,65.870964,4.96,1.102
MO,March,2020,2020-03-16 00:00:00,49.87742,72.354836,5.287,0.138
MO,May,2017,2017-05-16 00:00:00,63.93226,74.548386,5.668,0.0
MO,May,2018,2018-05-16 00:00:00,72.23871,72.548386,4.026,0.0
MO,May,2019,2019-05-16 00:00:00,64.964516,79.96774,5.625,0.0
MO,May,2020,2020-05-16 00:00:00,61.774193,78.51613,4.874,0.0
MO,November,2017,2017-11-15 12:00:00,48.556664,67.833336,1.615,0.0
MO,November,2018,2018-11-15 12:00:00,38.363335,75.76667,2.503,6.338
MO,November,2019,2019-11-15 12:00:00,41.55,71.3,3.24,0.882
MO,November,2020,2020-11-15 12:00:00,49.906666,68.53333,4.177,0.0
MO,October,2017,2017-10-16 00:00:00,60.28387,65.90323,2.6060002,0.055
MO,October,2018,2018-10-16 00:00:00,58.032257,73.3871,3.917,0.0
MO,October,2019,2019-10-16 00:00:00,55.48387,72.258064,5.624,0.248
MO,October,2020,2020-10-16 00:00:00,54.964516,71.354836,5.874,0.0
MO,September,2017,2017-09-15 12:00:00,71.07,65.933334,1.855,0.0
MO,September,2018,2018-09-15 12:00:00,71.97,75.1,4.365,0.0
MO,September,2019,2019-09-15 12:00:00,76.03,71.666664,1.9679999,0.0
MO,September,2020,2020-09-15 12:00:00,68.60667,73.433334,1.6489999,0.0
MP,April,2017,2017-04-15 12:00:00,78.55,78.86667,3.3,0.0
MP,April,2018,2018-04-15 12:00:00,78.166664,77.46667,3.905,0.0
MP,April,2019,2019-04-15 12:00:00,78.723335,73.46667,1.523,0.0
MP,April,2020,2020-04-15 12:00:00,78.48333,75.9,1.671,0.0
